ID_Batch_Loop#,Artist_Name,Title,Date_Created,Medium,Size,Signed_Edition,Estimate_Range,Realized_Price,Sale,Auction_House,Sale_Date
5_486,Damien Hirst,"The elusive truth, 2005",2005,"offset lithograph printed in colors, on smooth wove paper",1000 x 680mm,Signed,400 - 600 GBP,Not Sold,Bloomsbury Auctions,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Nov. 28, 2007"
5_487,Damien Hirst,"The elusive truth, 2005",2005,"offset lithograph printed in colors, on smooth wove paper",1000 x 680mm,Signed,400 - 600 GBP,460 GBP,Bloomsbury Auctions,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Nov. 28, 2007"
5_488,Damien Hirst,"Trust, FullFormat:,year,2003","FullFormat:,year,2003","cellulose paint on bronze, coins and polished steel",39 1/2 by 25 by 15 7/8 in. 100.3 by 63.5 by 40.5 cm.,,"350,000 - 450,000 USD",Not Sold,Contemporary Art Day,Sotheby's New York,"Nov. 15, 2007"
5_489,Damien Hirst,"Mental Escapology, 2003",2003,"Thirty-two piece chess set comprised of: cut glass and hallmarked English silver; surgical trolley and board comprised of: stainless steel and mirrored glass with black enamel inlay; two modified dentist chairs in white leather; cabinet comprised of: mirrored glass, wood and stainless steel.",Height of King: 7.5 in. (19 cm.) and height of Pawn: 2 1/8 in. (5.5 cm.); Board 34 5/8 x 29 1/8 x 29 1/8 in. (88 x 74 x 74 cm.); Cabinet 25 5/8 x 32 1/3 x 6 1/3 in. (65 x 82 x 16 cm.),,"400,000 - 600,000 USD",Not Sold,Contemporary Art Part I,"Phillips New York, Chelsea","Nov. 15, 2007"
5_490,Damien Hirst,"Beautiful Darkness Spreading to Every Corner of Your Mind Painting, FullFormat:,year,2005","FullFormat:,year,2005",household gloss paint on canvas,24 by 30 in. 61 by 76.2 cm.,,"250,000 - 350,000 USD","301,000 USD",Contemporary Art Day,Sotheby's New York,"Nov. 15, 2007"
5_491,Damien Hirst,"Day by Day, FullFormat:,year,2003","FullFormat:,year,2003","stainless steel, glass and wood cabinet, with plastic Dymo tape and pills",12 by 24 by 4 in. 30.5 by 61 by 10.2 cm.,,"60,000 - 80,000 USD","205,000 USD",Contemporary Art Day,Sotheby's New York,"Nov. 15, 2007"
5_492,Damien Hirst,"The Congregation for the Doctrine of the Faith, FullFormat:,year,2003","FullFormat:,year,2003",butterfly wings and household gloss paint on canvas,62 1/3 x 72 in. 158.3 x 182.9 cm.,,"1,200,000 - 1,800,000 USD","1,273,000 USD",Contemporary Art Evening,Sotheby's New York,"Nov. 14, 2007"
5_493,Damien Hirst,"Inferno, FullFormat:,year,2004","FullFormat:,year,2004",flies and resin on canvas,84 x 84 in. 213.4 x 213.4 cm,,"1,000,000 - 1,500,000 USD","1,105,000 USD",Contemporary Art Evening,Sotheby's New York,"Nov. 14, 2007"
5_494,Damien Hirst,"Judas Iscariot, 2003",2003,"wood, glass, plastic tubing, rope and blood",71 x 35½ x 9¾ in. (180 x 90 x 25 cm.),,"900,000 - 1,200,000 USD","993,000 USD",POST-WAR AND CONTEMPORARY ART EVENING SALE,Christie's New York,"Nov. 13, 2007"
5_495,Damien Hirst,"Pharmaceuticals, 2005",2005,"inkjet print in colors, on 410 GSM Somerset",S. 52 x 43 in. (1321 x 1092 mm.),"Signed, 46/75 (there were also 10 artist's proofs)","12,000 - 18,000 USD","46,600 USD",PRINTS AND MULTIPLES,Christie's New York,"Oct. 30, 2007"
5_496,Damien Hirst,"Methamphetamine, 2004",2004,"etching in colors, on wove paper",P. 71 x 34 in. (1803 x 864 mm.)S. 80 x 43 in. (2032 x 1092 mm.),"Signed, 6/115","20,000 - 30,000 USD","37,000 USD",PRINTS AND MULTIPLES,Christie's New York,"Oct. 30, 2007"
5_497,Damien Hirst,"The last supper, 2005",2005,Color offset lithography,148x197,Signed,"12,000 - 15,000 DKK","9,500 DKK",Modern and Contemporary,Blomqvist,"Oct. 22, 2007"
5_498,Damien Hirst,"The Very End of Pain, FullFormat:,year,2004","FullFormat:,year,2004",pencil and mixed media collage on monoprint aquatint,109.2 by 203.2cm.; 43 by 80in.,,"60,000 - 80,000 GBP","192,500 GBP",Contemporary Art,Sotheby's London,"Oct. 15, 2007"
5_499,Damien Hirst,"Blue Skies, 2005",2005,gloss household paint and eleven butterflies on canvas,72 x 72in. (182.8 x 182.8cm.),,"500,000 - 700,000 GBP","636,500 GBP",POST-WAR AND CONTEMPORARY ART EVENING SALE,Christie's London,"Oct. 14, 2007"
5_500,Damien Hirst,"Wretched War, 2004",2004,bronze,62½ x 25½ x 33in. (158.7 x 64.8 x 83.8cm.),edition of ten,"300,000 - 400,000 GBP","216,500 GBP",POST-WAR AND CONTEMPORARY ART EVENING SALE,Christie's London,"Oct. 14, 2007"
5_501,Damien Hirst,"Leprosy, 2003",2003,flies and resin on canvas,54 x 40in. (137.2 x 101.6cm.),,"200,000 - 300,000 GBP","322,900 GBP",POST-WAR AND CONTEMPORARY ART EVENING SALE,Christie's London,"Oct. 14, 2007"
5_502,Damien Hirst,"Virgin (exposed), 2005",2005,Acrylic on resin.,24 x 5 1/8 x 11 1/8 in. (61 x 13 x 28.3 cm).,,"180,000 - 250,000 GBP","356,000 GBP",Contemporary Art Evening Sale,Phillips London,"Oct. 13, 2007"
5_503,Damien Hirst,"Tuberculosis. Remission. (The Death of Saint John), 2003",2003,Flies and resin on canvas.,54 x 40 in. (137.2 x 101.6 cm).,,"400,000 - 600,000 GBP",Not Sold,Contemporary Art Evening Sale,Phillips London,"Oct. 13, 2007"
5_504,Damien Hirst,"Last supper, 2005",2005,offset lithograph printed in colors,"sheet 58 x 77½ in., 147.5 x 197 cm.",Signed,700 - 900 GBP,"1,400 GBP",Contemporary Art,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Oct. 12, 2007"
5_505,Damien Hirst,"Bromphenol Blue, 2005",2005,Spot etching.,29 3/4 x 36 3/4 in. (75.6 x 93.3 cm).,,"10,000 - 15,000 USD","38,400 USD",Saturday@Phillips,"Phillips New York, Chelsea","Sep. 29, 2007"
5_506,Damien Hirst,"Cineole, 2004",2004,Etching,84.0 x 84.0 cm,"Signed, 31/145","15,000 - 20,000 AUD","22,800 AUD",Fine Art Auction,"Deutscher & Hackett, Melbourne","Aug. 29, 2007"
5_507,Damien Hirst,"Skull, FullFormat:,year,2005","FullFormat:,year,2005",ballpoint pen on paper,14.6 by 9.7cm.; 5 3/4 by 3 7/8 in.,,"2,500 - 3,500 GBP","15,600 GBP","Contemporary Art, Day",Sotheby's London,"Jun. 22, 2007"
5_508,Damien Hirst,"Beautiful Like a Rainbow Gone Wrong Painting, 2005",2005,Gloss household paint on canvas.,Diameter: 84 in. (213.4 cm).,,"250,000 - 350,000 GBP","378,400 GBP",Contemporary Art,Phillips London,"Jun. 22, 2007"
5_509,Damien Hirst,"Beautiful Barbed Wire Entwining Itself in a Free Stream of Consciousness Painting, FullFormat:,year,2005","FullFormat:,year,2005",household gloss paint on canvas,diameter: 183cm.; 72in.,,"250,000 - 350,000 GBP","445,600 GBP",Contemporary Evening,Sotheby's London,"Jun. 21, 2007"
5_510,Damien Hirst,"Pharmaceuticals, 2005",2005,colour lithograph,50 x 40in. (127 x 101.6cm.),"Signed, 47/75","7,000 - 9,000 GBP","36,000 GBP",Post-War & Contemporary Art (Day Sale),Christie's London,"Jun. 21, 2007"
5_511,Damien Hirst,"PYRONIN Y, FullFormat:,year,2005","FullFormat:,year,2005",etching on paper,103 by 115cm.; 40 1/2 by 45 1/4 in.,,"5,000 - 7,000 GBP","10,800 GBP",Contemporary Art,Sotheby's Olympia,"Jun. 18, 2007"
5_512,Damien Hirst,"CICLOPIROX OLAMINE, FullFormat:,year,2004","FullFormat:,year,2004",colour etching,114 by 110cm.; 45 by 43¼in.,,"4,000 - 6,000 GBP","10,200 GBP",Contemporary Art,Sotheby's Olympia,"Jun. 18, 2007"
5_513,Damien Hirst,"Dissection Table with Tools, 2005",2005,Ink on paper.,52 x 43 in. (132.1 x 109.2 cm).,,"10,000 - 15,000 USD",Not Sold,Saturday @ Phillips,"Phillips New York, Chelsea","Jun. 02, 2007"
5_514,Damien Hirst,"Love Love, 2005",2005,diptych--gloss household paint and butterflies on canvas,each: 6 x 6 in. (15.3 x 15.3 cm.),,"50,000 - 60,000 USD","120,000 USD",Post -War & Contemporary Art Afternoon Session,Christie's New York,"May. 17, 2007"
5_515,Damien Hirst,"Trust, 2003",2003,cellulose paint on bronze with coins and polished steel,39½ x 25 x 15 7/8 in. (100.3 x 63.5 x 40.5 cm.),,"200,000 - 300,000 USD","456,000 USD",Post -War & Contemporary Art Afternoon Session,Christie's New York,"May. 17, 2007"
5_516,Damien Hirst,"Painful Memory, FullFormat:,year,2005","FullFormat:,year,2005",pencil and mixed media collage on Lambda print,80 by 43 in. 203 by 109 cm.,,"100,000 - 150,000 USD","240,000 USD",Contemporary Art Day Sale,Sotheby's New York,"May. 16, 2007"
5_517,Damien Hirst,"Love Love, FullFormat:,year,2005","FullFormat:,year,2005","butterflies and household gloss on canvas, in 2 parts",Overall: 6 by 12 in. 15.3 by 30.6 cm.,,"60,000 - 80,000 USD","114,000 USD",Contemporary Art Day Sale,Sotheby's New York,"May. 16, 2007"
5_518,Damien Hirst,"Cinchonidine, 2004",2004,engraving and aquatint on BFK Rives,"115,4 x 112,5 cm (la planche), 86 x 86 cm (l'image)",Signed,"6,000 - 8,000 EUR","6,500 EUR",Art Contemporain,Piasa,"Apr. 02, 2007"
5_519,Damien Hirst,"Ciclopirox Olamine, 2004",2004,engraving and aquatint on Arches,"115,4 x 112,5 cm (la planche), 86 x 86 cm (l'image)",Signed,"7,500 - 9,000 EUR","8,000 EUR",Art Contemporain,Piasa,"Apr. 02, 2007"
5_520,Damien Hirst,"14 etchings set Porcelain, 2003",2003,"etchings , 12/13",20X11X37cm,,"70,000,000 - 100,000,000 KRW",Not Sold,105th Modern and Contemporary Art Auction - part I,Seoul Auction,"Mar. 09, 2007"
5_521,Damien Hirst,"Dissection Table with Tools, 2005",2005,Ink on paper.,52 x 43 in. (132.1 x 109.2 cm).,,"15,000 - 20,000 USD",Not Sold,Under the Influence,"Phillips New York, Chelsea","Feb. 27, 2007"
5_522,Damien Hirst,"Manganese Dioxide, 2005",2005,gloss household paint on canvas,19 1/8 x 29 1/8 in. (48.5 x 74.5 cm.),Signed,"120,000 - 180,000 GBP","378,400 GBP",Post-War & Contemporary Art Day Sale,Christie's London,"Feb. 09, 2007"
5_523,Damien Hirst,"2 Works: Love Love, 2005",2005,gloss household paint and butterflies on canvas,Each: 6 1/8 x 8 1/8 in. (15.5 x 15.5 cm.),number three from a series of forty unique works,"25,000 - 35,000 GBP","33,600 GBP",Post-War & Contemporary Art Day Sale,Christie's London,"Feb. 09, 2007"
5_524,Damien Hirst,"THE LAST SUPPER, FullFormat:,year,2005","FullFormat:,year,2005",colour offset lithograph,147.5 by 197cm.; 58 by 77½in.,,"2,000 - 3,000 GBP",Not Sold,Contemporary Art,Sotheby's Olympia,"Feb. 07, 2007"
5_525,Damien Hirst,"CINEOLE, FullFormat:,year,2004","FullFormat:,year,2004",colour etching,diameter: 86cm.; 33½in. (alt: sheet: 115 by 112cm.; 45 by 44in.),,"6,000 - 8,000 GBP","11,400 GBP",Contemporary Art,Sotheby's Olympia,"Feb. 07, 2007"
5_526,Damien Hirst,"METHAMPHETAMINE, FullFormat:,year,2004","FullFormat:,year,2004",colour etching,image: 176 by 87cm.; 69¼ by 34¼in. (alt: 202 by 108cm.; 79½ by 42½in.),,"12,000 - 15,000 GBP","15,600 GBP",Contemporary Art,Sotheby's Olympia,"Feb. 07, 2007"
5_527,Damien Hirst,"UNTITLED (SPIN), FullFormat:,year,2003","FullFormat:,year,2003",oil on paper,diameter: 43.2cm.; 17in.,,"4,000 - 6,000 GBP","19,800 GBP",Contemporary Art,Sotheby's Olympia,"Feb. 07, 2007"
5_528,Damien Hirst,"Pharmaceuticals, 2005",2005,Inkjet print on paper.,50 x 40 in. (127 x 101.6 cm).,,"20,000 - 30,000 USD","24,000 USD",Saturday @ Phillips,"Phillips New York, Chelsea","Dec. 02, 2006"
5_529,Damien Hirst,"Diacetoxyscirpenol (162 spots), 2005",2005,Spot etching on paper.,44 x 79 in. (111.8 x 200.7 cm).,,"10,000 - 15,000 USD",Not Sold,Saturday @ Phillips,"Phillips New York, Chelsea","Dec. 02, 2006"
5_530,Damien Hirst,"Xylene Cyanol Dye Solution, 2005",2005,Color aquatint,15x23 inches,"Signed, 51/65","8,000 - 12,000 USD","9,600 USD",Contemporary Art,Swann Auction Galleries,"Nov. 16, 2006"
5_531,Damien Hirst,"Mental Escapology, 2003",2003,"Thirty-two piece chess set comprised of: cut glass and hallmarked English silver; surgical trolley and board comprised of: stainless steel and mirrored glass with black enamel inlay; two modified dentist chairs in white leather; cabinet comprised of: mirrored glass, wood and stainless steel.",Height of King: 7.5 in. (19 cm.) and height of Pawn: 2 1/8 in. (5.5 cm.); Board 34 5/8 x 29 1/8 x 29 1/8 in. (88 x 74 x 74 cm.); Cabinet 25 5/8 x 32 1/3 x 6 1/3 in. (65 x 82 x 16 cm.).,,"350,000 - 450,000 USD","408,000 USD",Contemporary Art Part I,"Phillips New York, Chelsea","Nov. 16, 2006"
5_532,Damien Hirst,"Polypectate Sodium, 2004",2004,household gloss on canvas,58¼ x 58¼ in. (148 x 148 cm.),,"750,000 - 950,000 USD","1,472,000 USD",POST-WAR AND CONTEMPORARY ART (EVENING SALE),Christie's New York,"Nov. 15, 2006"
5_533,Damien Hirst,"Love Love, FullFormat:,year,2005","FullFormat:,year,2005","butterflies and household gloss on canvas, in two parts",each: 15.3 by 15.3cm.; 6 by 6in. (alt: overall: 15.3 by 30.6cm.; 6 by 12in.),,"25,000 - 35,000 GBP","51,600 GBP",Contemporary Art Day,Sotheby's London,"Oct. 16, 2006"
5_534,Damien Hirst,"Pharmaceuticals, 2005",2005,Color lithograph on paper.,50 x 40 in. (127 x 101.6 cm).,,"15,000 - 20,000 USD","18,000 USD",Contemporary Art: Under The Influence II,"Phillips New York, Chelsea","Sep. 12, 2006"
5_535,Damien Hirst,"AVASTIN, FullFormat:,year,2005","FullFormat:,year,2005",no medium listed,,,"120,000 - 180,000 USD","168,000 USD",Contemporary Art Day Sale,Sotheby's New York,"May. 11, 2006"
5_536,Damien Hirst,"The Last Supper, 2003",2003,Offset in colors,"147,5 x 197 cm (58 x 77,5 in)",Signed,"3,000 EUR","4,641 EUR",Art of the 19th & 20th Century / Marine Art,Ketterer Kunst Munich,"Mar. 31, 2006"
5_537,Damien Hirst,"CINCHONIDINE, CICLOPIROX OLAMINE, CINEOLE, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,"18,000 - 25,000 GBP","21,600 GBP",Contemporary Art,Sotheby's Olympia,"Feb. 09, 2006"
5_538,Damien Hirst,"BEAUTIFUL VICIOUS AND DEADLY ROSES PAINTING, FullFormat:,year,2005","FullFormat:,year,2005",no medium listed,,,"200,000 - 300,000 USD","318,400 USD",Contemporary Day,Sotheby's New York,"Nov. 10, 2005"
5_539,Damien Hirst,"THE MOST BEAUTIFUL THING IN THE WORLD, FullFormat:,year,2003","FullFormat:,year,2003",no medium listed,,,"950,000 - 1,200,000 USD","1,304,000 USD",Contemporary Evening,Sotheby's New York,"Nov. 09, 2005"
5_540,Damien Hirst,"Tetrahydrocannabinol, 2004",2004,etching in colors,"P. 34 x 70 in. (864 x 1779 mm.), S. 44 x 79 in. (1118 x 2008mm.)","Signed, 86/115 plus approximately 20 artist's proofs","20,000 - 30,000 USD","31,200 USD",Prints and Multiples,Christie's New York,"Oct. 31, 2005"
5_541,Damien Hirst,"UNTITLED, FullFormat:,year,2003","FullFormat:,year,2003",no medium listed,,,"1,000 - 1,500 GBP",Not Sold,Contemporary Art,Sotheby's Olympia,"Jun. 23, 2005"
5_542,Damien Hirst,"UNTITLED, FullFormat:,year,2003","FullFormat:,year,2003",no medium listed,,,"1,200 - 1,800 GBP","5,760 GBP",Contemporary Art,Sotheby's Olympia,"Feb. 07, 2005"
5_543,Damien Hirst,"UNTITLED, FullFormat:,year,2003","FullFormat:,year,2003",no medium listed,,,"1,500 - 2,000 GBP",Not Sold,Contemporary Art,Sotheby's Olympia,"Feb. 07, 2005"
5_544,Damien Hirst,"UNTITLED, FullFormat:,year,2003","FullFormat:,year,2003",no medium listed,,,"1,200 - 1,800 GBP","1,320 GBP",Contemporary Art,Sotheby's Olympia,"Feb. 07, 2005"
5_545,Damien Hirst,"A SET OF EIGHT JASPER MORRISON PHARMACY EGG CUPS, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,60 - 80 GBP,660 GBP,Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_546,Damien Hirst,"A SET OF EIGHT JASPER MORRISON PHARMACY EGG CUPS, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,60 - 80 GBP,660 GBP,Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_547,Damien Hirst,"EARTH, AIR, FIRE &AMP; WATER, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,"20,000 - 30,000 GBP","140,000 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_548,Damien Hirst,"AMNESIA, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,"150,000 - 200,000 GBP","162,400 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_549,Damien Hirst,"A SET OF FIVE GLASS CIGARETTE ASHTRAYS, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,100 - 150 GBP,"1,440 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_550,Damien Hirst,"A PAIR OF MARTINI GLASSES, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,50 - 70 GBP,"4,800 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_551,Damien Hirst,"A SET OF FIVE GLASS CIGARETTE ASHTRAYS, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,100 - 150 GBP,"1,920 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_552,Damien Hirst,"INSOMNIA, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,"150,000 - 200,000 GBP","173,600 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_553,Damien Hirst,"A SET OF FIVE GLASS CIGARETTE ASHTRAYS, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,100 - 150 GBP,"1,200 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_554,Damien Hirst,"A SET OF EIGHT JASPER MORRISON PHARMACY EGG CUPS, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,60 - 80 GBP,720 GBP,Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_555,Damien Hirst,"URINAL I, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,"20,000 - 30,000 GBP","48,000 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_556,Damien Hirst,"A SET OF EIGHT JASPER MORRISON PHARMACY EGG CUPS, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,60 - 80 GBP,480 GBP,Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_557,Damien Hirst,"PAIN KILLERS, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,"12,000 - 15,000 GBP","134,400 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_558,Damien Hirst,"WHITE PERIODIC TABLE, FullFormat:,year,2004","FullFormat:,year,2004",no medium listed,,,"40,000 - 60,000 GBP","89,600 GBP",Damien Hirst's Pharmacy,Sotheby's London,"Oct. 18, 2004"
5_559,Damien Hirst,"CHARITY - IT BEGINS AT HOME, FullFormat:,year,2003","FullFormat:,year,2003",no medium listed,,,"3,000 - 4,000 GBP","4,800 GBP",Contemporary Art,Sotheby's Olympia,"Jun. 24, 2004"
6_0,Damien Hirst,"For the Love of God, The Diamond Skull, 2007",2007,Screenprint with glazes and diamond dust on paper,"39.375"" x 29.375""","Signed, 128/250","10,000 - 15,000 USD",Not Sold,Modern Art & Design Auction,Los Angeles Modern Auctions,"May. 19, 2019"
6_1,Damien Hirst,"Doxylamine, 2007",2007,Etching in colors,32 5/16 x 37 in.,"Signed, Edition of 75","16,000 - 18,000 USD",Not Sold,Contemporary Art,Phi Auctions,"Apr. 25, 2019"
6_2,Damien Hirst,"Doxylamine, 2007",2007,Etching in colors,32 5/16 x 37 in,"Signed, from an edition of 75","16,000 - 18,000 USD",Not Sold,20th Century Art,Phi Auctions,"Apr. 11, 2019"
6_3,Damien Hirst,"Pyronin Y, 2005",2005,etching in colours on 350g Hahnemühle paper,"plate 58.4 x 73.7cm, framed (ARR)","Signed, numbered 21/65","8,000 - 12,000 GBP","7,800 GBP*",Prints & Multiples,Rosebery´s Fine Art Auctioneers,"Apr. 08, 2019"
6_4,Damien Hirst,"For the Love of God, 2007",2007,screenprint,100.5 by 74.5 cm; 39 1/4  by 29 3/8  in,"Signed, 58/250","80,000 - 120,000 HKD","137,500 HKD",Contemporary Art,Sotheby's Hong Kong,"Apr. 01, 2019"
6_5,Damien Hirst,"Hydrastinine, 2007",2007,household gloss on canvas,254 by 294.6 cm; 100 by 116 in,Signed,"4,000,000 - 5,000,000 HKD","7,375,000 HKD",Contemporary Art Evening Sale,Sotheby's Hong Kong,"Apr. 01, 2019"
6_6,Damien Hirst,"Beans and Chips (from The Last Supper), 2005",2005,Screenprint in colours,59 3/4 x 39 3/8 in,"Signed, edition of 150","3,000 - 5,000 GBP",Not Sold,Editions and Works on Paper,Forum Auctions London,"Mar. 27, 2019"
6_7,Damien Hirst,"Sausages (from The Last Supper), 2005",2005,Screenprint in colours,59 3/4 x 39 3/8 in,"Signed, edition of 150","3,000 - 5,000 GBP",Not Sold,Editions and Works on Paper,Forum Auctions London,"Mar. 27, 2019"
6_8,Damien Hirst,"Dissection Table with Tools, 2005",2005,"inkjet print in colours, on heavy wove paper",Image 1115 x 915 mm| Sheet 1320 x 1090 mm,"Signed, 7/75","4,000 - 6,000 GBP","3,750 GBP",Prints & Multiples,Christie's London,"Mar. 21, 2019"
6_9,Damien Hirst,"Mortuary, 2005",2005,"inkjet print in colours, on heavy wove paper",Image 838 x 1242 mm| Sheet 1025 x 1415 mm,"Signed, 9/75","2,000 - 3,000 GBP","1,875 GBP",Prints & Multiples,Christie's London,"Mar. 21, 2019"
6_10,Damien Hirst,"Superstition, 2007",2007,"The complete set, comprising 12 bone china plates",each plate: diameter approx. 27.5cm.; 11 3/4 in,27/250,"3,000 - 5,000 GBP","6,250 GBP",Made in Britain,Sotheby's London,"Mar. 20, 2019"
6_11,Damien Hirst,"Bitterness, 2006",2006,flies and resin on canvas,40 x 54 x 4in. (101.6 x 137.2 x 10.2cm.),Signed,"80,000 - 120,000 GBP","93,750 GBP",The George Michael Collection Evening Auction,Christie's London,"Mar. 14, 2019"
6_12,Damien Hirst,"Serenity, 2007",2007,"butterflies and household gloss on canvas, in artist's frame",diameter 223.5 cm (87 7/8 in.),Signed,"500,000 - 700,000 GBP",Not Sold,20th Century & Contemporary Art Evening Sale,Phillips London,"Mar. 07, 2019"
